COMPLAINT_ID	DATE	PRODUCT_ID	ISSUE_ID	cleaned_text
3153666	02/15/2019	44	319	xx/xx/2018 contact someon claim would serv paper check fraud need home certain time day . told serv , warrant would place arrest check fraud debt near 15 year old . holiday , unabl home time told option sign payment agreement . ask proof debt told none would given write unless serv paper , could request . ask detail charg serv paper . ladi advis feloni check fraud , well thing , minimum sentenc least year serv . panick , especi new babi , consent sign payment agreement without research . time , ive paid around { $ 600.00 } , taken step bank disput charg cancel upcom payment { $ 1200.00 } . debt question well beyond statut limit . intent misrepres , threaten jail time , forc sign document quick avoid arrest . refus provid proof debt give addit inform money owe payday loan lender . contact initi creditor , compani author collect debt behalf . scam .
3153319	02/15/2019	44	320	xx/xx/xxxx husband in-law receiv voicemail state tri locat pend legal suit . husband gave number given well file number voicemail . call number told georgia . ask sort verif debt told evid would give . repeat ask inform would give anyth amount due paid day amount would pay goe court . told could call origin creditor would refer collect agenc use collect agenc would refer broker would refer anoth agenc final got back . call back morn record convers . ask plaintiff told plaintiff ( ) . debt collect agenc file paperwork . request copi document told document give document state resolv document state made payment arrang . would give document pertain origin loan . ask name address firm well name attorney would file complaint . told n't attorney staff name given po box -xxxx california . ask full name compani refus give ( ladi spoke name day ) . ask role situat told legal proceed offic purchas debt intent sue therefor collect agency.th phone number given contact file number . phone number call husband in-law
3153130	02/15/2019	44	50	xx/xx/xxxx est receiv call d2 manag collect firm number woman state call debt . ask date becam audibl annoy said . disput valid ask specif date said , , said `` sir , ve talk '' said , `` talk ? '' concern ident stolen ve never spoken compani said `` need stop ask question pay debt ! '' hung . confus treatment call back hung . call back hung . call back ask person answer phone pleas hang need speak manag . transfer explain happen , said would look . ask pull record avail cfpb absolut warrant way treat abus . addit , legal could demand pay disput debt . compani 's employe perpetu harass hang . shock confus treat way ask question .
3153280	02/15/2019	44	19	cfpb , victim ident theft , someon open payday loan account check n go inform . escal ftd doj . requir bank respond credit bureau disput outlin revis fair credit report act section 312 , effect xx/xx/2010 . provis facta/fcra , upon receipt credit bureau report disput client , financi institut must immedi place disput code subscrib credit bureau report pleas also confirm : ownership account outstand balanc report disclosur contract necessari inform .
3152131	02/14/2019	75	271	account open compani call . rent situat leas item option purchas . bought product use servic , complet leas exercis purchas option via websit . websit allow buyout payment made sever instal . made requir payment complet purchas per bank statement , compani kept bill erron account paid full . chang card number stop bill never heard . year later { $ 1700.00 } collect credit bill collector account believ paid full . tri call say wont even talk account sold collector . collector n't detail balanc show owe also show credit report . see attach origin contract well bank statement show buyout payment xx/xx/xxxx . bill xx/xx/xxxx show account consid paid full .
3151977	02/14/2019	44	317	alreadi pay loan debt manag plan . made awar sold . debt manag compani still send check origin creditor cash check forward money debt collector sold account . person contact harass famili member claim su didnt pay visa prepaid card . also read complet social secur number . said contact lawyer .
3152760	02/14/2019	44	320	xx/xx/2019 debt collector/ lawyer 's offic start call place employ month ago one week recent . unidentifi caller demand payment person financi inform minut els su threaten past . kind ask call stop . week nameless person ( refus give name ) threaten lawsuit state would embarrass work wage garnish . last call woman laugh state court hung .mi place employ caller id reveal name compani phone number . clear , compani honor fdcpa right . addit , main lawyer compani practic due violat california state bar . lawyer need take action compani .
3152271	02/14/2019	75	36	took { $ 300.00 } loan last due financi hardship . sinc paid { $ 910.00 } , appar interest . decid pay loan earli went compani 's websit see payoff amount would . shock find would still owe { $ 570.00 } . would total payment { $ 1400.00 } { $ 300.00 } loan five-month loan . { $ 1100.00 } interest ( 'm math whiz 's someth like 700 % apr . n't understand legal . made illeg feder level .
3152346	02/14/2019	44	18	receiv call regard balanc ( { $ 140.00 } ) payday loan first virginia . advis take loan first virginia dollar amount settl account differ collect agenc . rep ask fax receipt . advis find sinc 's well year . call debt collector ( ) today advis found receipt abil fax time . ask could email advis n't accept form transmiss . proceed advis rep disput debt request send document support claim . rep advis settl outstand amount prior send support document claim . rep continu advis requir send anyth show proof transact hung .
3152678	02/14/2019	44	318	xx/xx/xxxx receiv phone call sc number . spoke black male ask . state may ask speak . state assum **** ( ) . ask verifi last 4 ss date birth . advis `` admit collect date `` . advis loan date back xx/xx/xxxx payday loan . advis current work pay loan someon els . advis scam compani pay loan offic xx/xx/xxxx . receiv document compani . today , receiv notif credit monitor ad loan onto credit date back xx/xx/xxxx . process pay loan everi month compani work agreement clear . also disput credit bureau.it place major credit bureaus . process send debt valid letter well . never receiv document loan sold . per peopl pay sold loan anyon els . also loan past statu limit , also advis rep spoke today well . state well true sinc place loan offic place credit .
